,duration,pdays,emp.var.rate,euribor3m,nr.employed
2774,131.0,999.0,1.1,4.858,5191.0
2775,159.0,999.0,-1.8,1.334,5099.1
2776,239.0,999.0,-1.8,1.405,5099.1
2777,1022.0,999.0,1.1,4.858,5191.0
2778,487.0,999.0,-0.1,4.191,5195.8
2779,728.0,999.0,1.4,4.965,5228.1
2780,60.0,999.0,1.4,4.962,5228.1
2781,678.0,999.0,-1.8,1.405,5099.1
2782,216.0,999.0,1.4,4.961,5228.1
2783,304.0,999.0,1.1,4.857,5191.0
2784,500.0,999.0,1.4,4.963,5228.1
2785,289.0,999.0,-1.8,1.334,5099.1
2786,844.0,999.0,1.4,4.962,5228.1
2787,89.0,3.0,-3.4,0.714,5017.5
2788,175.0,999.0,-1.8,1.334,5099.1
2789,1162.0,999.0,-0.1,4.021,5195.8
2790,117.0,999.0,-1.8,0.654,5008.7
2791,205.0,999.0,-2.9,1.206,5076.2
2792,19.0,999.0,1.4,4.963,5228.1
2793,459.0,999.0,-2.9,1.215,5076.2
2794,121.0,999.0,1.4,4.963,5228.1
2795,764.0,999.0,1.4,4.963,5228.1
2796,637.0,999.0,-1.8,1.25,5099.1
2797,93.0,999.0,1.4,4.866,5228.1
2798,231.0,999.0,1.1,4.864,5191.0
2799,528.0,999.0,-1.8,1.41,5099.1
2800,254.0,999.0,1.4,4.96,5228.1
2801,100.0,999.0,1.4,4.961,5228.1
2802,216.0,999.0,1.1,4.857,5191.0
2803,457.0,999.0,1.4,4.962,5228.1
2804,577.0,999.0,-1.8,0.646,5008.7
2805,228.0,999.0,-1.8,1.531,5099.1
2806,166.0,999.0,-1.8,1.327,5099.1
2807,1580.0,999.0,-3.4,0.739,5017.5
2808,92.0,999.0,-1.8,1.405,5099.1
2809,45.0,999.0,-1.8,1.25,5099.1
2810,156.0,999.0,1.4,4.963,5228.1
2811,190.0,999.0,1.4,4.97,5228.1
2812,285.0,999.0,1.4,4.866,5228.1
2813,54.0,999.0,1.4,4.96,5228.1
2814,514.0,999.0,-1.8,1.405,5099.1
2815,126.0,999.0,1.4,4.864,5228.1
2816,204.0,999.0,-1.8,1.327,5099.1
2817,1017.0,999.0,1.4,4.961,5228.1
2818,102.0,999.0,1.1,4.856,5191.0
2819,17.0,999.0,-1.8,1.244,5099.1
2820,196.0,999.0,-1.8,0.638,5008.7
2821,629.0,999.0,-1.8,1.299,5099.1
2822,74.0,999.0,1.4,4.966,5228.1
2823,856.0,999.0,1.4,4.96,5228.1
2824,189.0,999.0,-0.1,4.191,5195.8
2825,523.0,999.0,-1.8,1.266,5099.1
2826,1183.0,999.0,1.4,4.958,5228.1
2827,351.0,999.0,1.4,4.963,5228.1
2828,82.0,999.0,1.4,4.965,5228.1
2829,213.0,999.0,-1.8,1.266,5099.1
2830,500.0,999.0,1.1,4.856,5191.0
2831,146.0,999.0,-1.8,1.299,5099.1
2832,143.0,999.0,1.4,4.963,5228.1
2833,296.0,999.0,-1.8,1.281,5099.1
2834,666.0,999.0,1.4,4.963,5228.1
2835,360.0,999.0,1.1,4.859,5191.0
2836,316.0,999.0,1.4,4.957,5228.1
2837,217.0,999.0,1.1,4.857,5191.0
2838,714.0,999.0,-2.9,0.881,5076.2
2839,452.0,999.0,1.1,4.859,5191.0
2840,162.0,999.0,-1.8,1.266,5099.1
2841,100.0,999.0,1.4,4.963,5228.1
2842,204.0,999.0,1.1,4.857,5191.0
2843,85.0,999.0,-3.4,0.741,5017.5
2844,41.0,999.0,-1.8,1.281,5099.1
2845,67.0,999.0,1.4,4.961,5228.1
2846,39.0,999.0,1.4,4.959,5228.1
2847,1076.0,6.0,-1.8,1.354,5099.1
2848,171.0,999.0,1.4,4.961,5228.1
2849,118.0,999.0,1.4,4.865,5228.1
2850,92.0,999.0,1.4,4.967,5228.1
2851,197.0,999.0,-1.8,1.281,5099.1
2852,255.0,999.0,-1.8,1.299,5099.1
2853,98.0,999.0,-3.4,0.715,5017.5
2854,204.0,7.0,-3.4,0.722,5017.5
2855,376.0,999.0,-1.8,0.653,5008.7
2856,20.0,999.0,-0.1,4.021,5195.8
2857,447.0,999.0,-1.8,1.354,5099.1
2858,309.0,999.0,1.4,4.958,5228.1
2859,76.0,999.0,1.4,4.963,5228.1
2860,123.0,999.0,1.4,4.958,5228.1
2861,160.0,999.0,1.1,4.857,5191.0
2862,81.0,999.0,-0.1,4.021,5195.8
2863,55.0,999.0,1.1,4.864,5191.0
2864,132.0,999.0,-3.4,0.739,5017.5
2865,19.0,999.0,1.4,4.968,5228.1
2866,300.0,999.0,1.4,4.963,5228.1
2867,215.0,12.0,-1.7,0.732,4991.6
2868,177.0,999.0,-1.8,1.405,5099.1
2869,241.0,999.0,1.1,4.86,5191.0
2870,85.0,999.0,1.1,4.856,5191.0
2871,461.0,999.0,1.1,4.864,5191.0
2872,461.0,999.0,1.4,4.967,5228.1
2873,471.0,999.0,-1.8,1.405,5099.1
2874,143.0,999.0,1.4,4.963,5228.1
2875,315.0,999.0,1.1,4.86,5191.0
2876,332.0,999.0,1.1,4.858,5191.0
2877,322.0,999.0,1.4,4.964,5228.1
2878,302.0,999.0,-1.8,1.281,5099.1
2879,295.0,999.0,1.1,4.856,5191.0
2880,91.0,999.0,1.4,4.965,5228.1
2881,294.0,999.0,1.4,4.968,5228.1
2882,212.0,999.0,1.4,4.96,5228.1
2883,121.0,999.0,-1.8,0.672,5008.7
2884,113.0,999.0,-2.9,1.26,5076.2
2885,177.0,999.0,1.4,4.964,5228.1
2886,219.0,999.0,1.4,4.964,5228.1
2887,189.0,999.0,1.4,4.963,5228.1
2888,27.0,999.0,1.1,4.858,5191.0
2889,115.0,999.0,-1.7,0.884,4991.6
2890,341.0,999.0,-1.8,1.266,5099.1
2891,108.0,999.0,1.4,4.965,5228.1
2892,565.0,999.0,1.1,4.858,5191.0
2893,69.0,999.0,-3.4,0.715,5017.5
2894,180.0,999.0,1.1,4.859,5191.0
2895,133.0,999.0,-2.9,1.235,5076.2
2896,168.0,999.0,1.4,4.965,5228.1
2897,518.0,999.0,1.4,4.962,5228.1
2898,142.0,999.0,-3.4,0.722,5017.5
2899,203.0,999.0,1.4,4.965,5228.1
2900,110.0,999.0,1.4,4.961,5228.1
2901,43.0,999.0,1.4,4.963,5228.1
2902,121.0,999.0,1.4,4.968,5228.1
2903,82.0,999.0,1.4,4.964,5228.1
2904,190.0,999.0,-2.9,0.869,5076.2
2905,86.0,999.0,1.4,4.963,5228.1
2906,386.0,999.0,-1.8,1.25,5099.1
2907,94.0,999.0,-0.1,4.191,5195.8
2908,209.0,999.0,1.1,4.857,5191.0
2909,226.0,999.0,-3.4,0.714,5017.5
2910,190.0,999.0,-0.1,4.12,5195.8
2911,26.0,999.0,1.4,4.865,5228.1
2912,82.0,999.0,-1.8,1.281,5099.1
2913,1540.0,999.0,1.4,4.962,5228.1
2914,721.0,999.0,-1.8,1.281,5099.1
2915,156.0,999.0,1.4,4.864,5228.1
2916,217.0,999.0,-1.8,1.281,5099.1
2917,949.0,999.0,-1.8,1.354,5099.1
2918,406.0,999.0,-1.8,1.281,5099.1
2919,322.0,999.0,1.4,4.963,5228.1
2920,227.0,999.0,1.4,4.864,5228.1
2921,105.0,999.0,-1.8,1.405,5099.1
2922,9.0,999.0,-1.8,1.281,5099.1
2923,39.0,999.0,1.4,4.96,5228.1
2924,201.0,999.0,-0.1,4.021,5195.8
2925,400.0,999.0,1.4,4.959,5228.1
2926,351.0,999.0,1.4,4.958,5228.1
2927,69.0,999.0,-1.8,1.344,5099.1
2928,185.0,999.0,1.4,4.962,5228.1
2929,153.0,999.0,1.1,4.855,5191.0
2930,41.0,999.0,-0.1,4.021,5195.8
2931,201.0,999.0,1.4,4.963,5228.1
2932,204.0,999.0,1.1,4.864,5191.0
2933,71.0,999.0,1.4,4.963,5228.1
2934,625.0,999.0,1.4,4.964,5228.1
2935,174.0,999.0,1.4,4.968,5228.1
2936,164.0,999.0,1.4,4.967,5228.1
2937,54.0,999.0,-0.1,4.191,5195.8
2938,141.0,999.0,1.4,4.864,5228.1
2939,228.0,999.0,-1.8,1.344,5099.1
2940,299.0,999.0,1.4,4.864,5228.1
2941,100.0,999.0,1.1,4.864,5191.0
2942,126.0,999.0,1.4,4.968,5228.1
2943,484.0,999.0,1.1,4.86,5191.0
2944,173.0,1.0,-2.9,0.854,5076.2
2945,153.0,999.0,1.4,4.964,5228.1
2946,40.0,999.0,1.4,4.866,5228.1
2947,566.0,999.0,1.4,4.965,5228.1
2948,69.0,999.0,1.4,4.957,5228.1
2949,262.0,999.0,1.1,4.857,5191.0
2950,123.0,999.0,-2.9,0.879,5076.2
2951,169.0,999.0,-1.8,1.259,5099.1
2952,761.0,999.0,-2.9,1.266,5076.2
2953,861.0,999.0,1.4,4.962,5228.1
2954,76.0,999.0,-1.8,1.313,5099.1
2955,7.0,999.0,-1.8,1.405,5099.1
2956,66.0,999.0,1.1,4.864,5191.0
2957,257.0,999.0,-2.9,1.262,5076.2
2958,241.0,999.0,-1.8,1.313,5099.1
2959,162.0,999.0,1.4,4.96,5228.1
2960,190.0,999.0,-1.8,1.327,5099.1
2961,13.0,999.0,1.4,4.959,5228.1
2962,115.0,999.0,1.4,4.864,5228.1
2963,217.0,999.0,1.4,4.965,5228.1
2964,431.0,999.0,-0.1,4.191,5195.8
2965,211.0,10.0,-1.8,1.334,5099.1
2966,13.0,999.0,1.4,4.962,5228.1
2967,56.0,999.0,-1.8,1.327,5099.1
2968,709.0,999.0,-0.1,4.12,5195.8
2969,70.0,999.0,1.1,4.856,5191.0
2970,445.0,999.0,-2.9,1.044,5076.2
2971,155.0,999.0,1.1,4.857,5191.0
2972,133.0,999.0,1.1,4.86,5191.0
2973,594.0,999.0,-1.8,1.41,5099.1
2974,113.0,999.0,1.1,4.86,5191.0
2975,77.0,999.0,-0.1,4.076,5195.8
2976,164.0,999.0,-1.8,1.313,5099.1
2977,206.0,3.0,-1.7,0.715,4991.6
2978,137.0,999.0,1.1,4.86,5191.0
2979,383.0,999.0,-1.7,0.702,4991.6
2980,128.0,999.0,1.1,4.857,5191.0
2981,452.0,999.0,-1.8,1.365,5099.1
2982,265.0,999.0,1.4,4.962,5228.1
2983,1503.0,999.0,1.4,4.957,5228.1
2984,117.0,999.0,1.4,4.968,5228.1
2985,180.0,999.0,1.4,4.962,5228.1
2986,123.0,999.0,1.4,4.964,5228.1
2987,296.0,999.0,1.4,4.96,5228.1
2988,442.0,999.0,-1.8,1.244,5099.1
2989,173.0,999.0,1.4,4.955,5228.1
2990,742.0,999.0,1.4,4.963,5228.1
2991,42.0,999.0,-1.8,1.327,5099.1
2992,135.0,999.0,-2.9,0.881,5076.2
2993,88.0,3.0,-3.4,0.714,5017.5
2994,314.0,6.0,-3.0,0.715,5023.5
2995,74.0,999.0,-0.1,4.021,5195.8
2996,346.0,999.0,-1.8,1.313,5099.1
2997,127.0,999.0,1.4,4.966,5228.1
2998,727.0,999.0,1.4,4.962,5228.1
2999,180.0,999.0,1.4,4.962,5228.1
3000,255.0,999.0,-2.9,0.881,5076.2
3001,205.0,999.0,1.4,4.965,5228.1
3002,185.0,999.0,1.4,4.865,5228.1
3003,303.0,999.0,-0.1,4.191,5195.8
3004,131.0,999.0,-0.1,4.076,5195.8
3005,808.0,999.0,-1.1,0.959,4963.6
3006,274.0,999.0,-0.1,4.12,5195.8
3007,103.0,999.0,-0.1,4.153,5195.8
3008,191.0,999.0,-1.8,0.637,5008.7
3009,68.0,999.0,1.4,4.959,5228.1
3010,100.0,999.0,1.4,4.967,5228.1
3011,38.0,999.0,-1.8,1.281,5099.1
3012,192.0,3.0,-1.1,0.987,4963.6
3013,295.0,999.0,1.4,4.962,5228.1
3014,284.0,999.0,-3.4,0.72,5017.5
3015,73.0,999.0,-3.4,0.74,5017.5
3016,442.0,999.0,1.4,4.865,5228.1
3017,200.0,999.0,1.4,4.961,5228.1
3018,56.0,999.0,1.1,4.864,5191.0
3019,110.0,999.0,-2.9,0.883,5076.2
3020,505.0,999.0,1.4,4.962,5228.1
3021,244.0,999.0,1.4,4.968,5228.1
3022,23.0,999.0,1.4,4.967,5228.1
3023,200.0,999.0,-1.8,1.281,5099.1
3024,322.0,999.0,1.4,4.947,5228.1
3025,93.0,999.0,1.1,4.86,5191.0
3026,76.0,999.0,-1.8,1.344,5099.1
3027,12.0,999.0,1.4,4.962,5228.1
3028,61.0,999.0,1.4,4.968,5228.1
3029,212.0,999.0,-1.8,1.244,5099.1
3030,117.0,999.0,1.4,4.963,5228.1
3031,94.0,999.0,-1.8,1.299,5099.1
3032,112.0,999.0,-1.8,1.299,5099.1
3033,628.0,999.0,-1.8,1.299,5099.1
3034,136.0,999.0,-1.8,1.291,5099.1
3035,603.0,999.0,1.1,4.857,5191.0
3036,604.0,999.0,1.4,4.964,5228.1
3037,148.0,999.0,1.4,4.963,5228.1
3038,90.0,999.0,-1.8,1.299,5099.1
3039,14.0,999.0,-1.8,1.266,5099.1
3040,1111.0,999.0,1.4,4.962,5228.1
3041,330.0,999.0,-1.8,0.644,5008.7
3042,501.0,999.0,1.4,4.966,5228.1
3043,213.0,999.0,1.4,4.961,5228.1
3044,168.0,999.0,-1.8,1.291,5099.1
3045,443.0,999.0,1.4,4.964,5228.1
3046,827.0,999.0,-1.8,1.41,5099.1
3047,149.0,999.0,-0.1,4.021,5195.8
3048,1369.0,999.0,-1.8,1.334,5099.1
3049,75.0,999.0,1.4,4.96,5228.1
3050,218.0,999.0,-1.8,1.405,5099.1
3051,184.0,999.0,1.4,4.97,5228.1
3052,276.0,999.0,1.1,4.856,5191.0
3053,98.0,999.0,-0.1,4.076,5195.8
3054,354.0,999.0,1.4,4.96,5228.1
3055,230.0,999.0,1.1,4.855,5191.0
3056,1101.0,999.0,-1.8,1.344,5099.1
3057,153.0,999.0,1.1,4.864,5191.0
3058,245.0,999.0,-1.8,1.405,5099.1
3059,43.0,999.0,1.1,4.857,5191.0
3060,464.0,999.0,1.4,4.865,5228.1
3061,371.0,999.0,-0.1,4.076,5195.8
3062,146.0,999.0,1.1,4.857,5191.0
3063,306.0,999.0,1.4,4.968,5228.1
3064,402.0,999.0,-1.8,1.313,5099.1
3065,106.0,999.0,-1.8,1.299,5099.1
3066,163.0,999.0,-1.8,1.344,5099.1
3067,449.0,999.0,-1.8,1.327,5099.1
3068,162.0,999.0,1.4,4.961,5228.1
3069,507.0,999.0,1.4,4.968,5228.1
3070,358.0,999.0,-3.0,0.717,5023.5
3071,252.0,999.0,1.1,4.857,5191.0
3072,156.0,999.0,-1.8,1.327,5099.1
3073,90.0,999.0,1.4,4.965,5228.1
3074,653.0,999.0,1.1,4.855,5191.0
3075,107.0,999.0,-0.1,4.12,5195.8
3076,72.0,999.0,1.4,4.957,5228.1
3077,143.0,999.0,1.4,4.865,5228.1
3078,190.0,999.0,-0.1,4.191,5195.8
3079,106.0,999.0,-0.1,4.076,5195.8
3080,179.0,999.0,1.4,4.962,5228.1
3081,108.0,999.0,-1.8,1.244,5099.1
3082,56.0,999.0,1.1,4.86,5191.0
3083,551.0,999.0,-2.9,1.252,5076.2
3084,71.0,999.0,1.4,4.958,5228.1
3085,190.0,999.0,1.4,4.967,5228.1
3086,290.0,999.0,1.1,4.857,5191.0
3087,142.0,999.0,1.4,4.865,5228.1
3088,140.0,999.0,1.4,4.965,5228.1
3089,124.0,999.0,1.4,4.961,5228.1
3090,524.0,999.0,1.4,4.963,5228.1
3091,234.0,999.0,-3.4,0.753,5017.5
3092,69.0,999.0,-1.8,1.281,5099.1
3093,114.0,999.0,-1.8,1.299,5099.1
3094,124.0,999.0,-1.8,1.365,5099.1
3095,201.0,999.0,1.4,4.962,5228.1
3096,146.0,999.0,-2.9,0.849,5076.2
3097,119.0,999.0,-1.8,1.266,5099.1
3098,72.0,999.0,1.1,4.858,5191.0
3099,281.0,999.0,1.4,4.963,5228.1
3100,513.0,999.0,1.4,4.947,5228.1
3101,1871.0,999.0,-1.8,1.25,5099.1
3102,18.0,999.0,1.4,4.962,5228.1
3103,305.0,999.0,-1.1,0.879,4963.6
3104,18.0,999.0,1.4,4.959,5228.1
3105,288.0,999.0,-0.1,4.191,5195.8
3106,168.0,999.0,1.4,4.96,5228.1
3107,138.0,999.0,1.1,4.856,5191.0
3108,239.0,999.0,-1.8,1.299,5099.1
3109,294.0,999.0,-1.7,0.81,4991.6
3110,329.0,999.0,1.4,4.963,5228.1
3111,122.0,999.0,1.4,4.962,5228.1
3112,416.0,999.0,-1.8,1.365,5099.1
3113,152.0,999.0,-0.1,4.021,5195.8
3114,251.0,999.0,1.4,4.963,5228.1
3115,58.0,999.0,-2.9,1.044,5076.2
3116,154.0,999.0,1.4,4.964,5228.1
3117,73.0,999.0,-1.8,1.25,5099.1
3118,226.0,999.0,1.4,4.961,5228.1
3119,35.0,999.0,-1.8,1.25,5099.1
3120,16.0,999.0,1.4,4.959,5228.1
3121,18.0,999.0,1.4,4.866,5228.1
3122,131.0,999.0,-1.8,1.405,5099.1
3123,117.0,999.0,1.4,4.963,5228.1
3124,62.0,999.0,1.4,4.965,5228.1
3125,187.0,999.0,-3.4,0.716,5017.5
3126,219.0,999.0,1.1,4.855,5191.0
3127,250.0,999.0,1.4,4.962,5228.1
3128,237.0,999.0,-1.8,1.313,5099.1
3129,203.0,999.0,1.4,4.964,5228.1
3130,140.0,999.0,1.4,4.97,5228.1
3131,214.0,999.0,-1.8,1.299,5099.1
3132,159.0,999.0,1.1,4.857,5191.0
3133,76.0,999.0,1.4,4.962,5228.1
3134,146.0,999.0,-1.8,1.291,5099.1
3135,474.0,999.0,-1.8,1.41,5099.1
3136,36.0,999.0,1.4,4.958,5228.1
3137,160.0,999.0,1.4,4.964,5228.1
3138,59.0,999.0,1.1,4.857,5191.0
3139,79.0,999.0,-1.8,1.365,5099.1
3140,181.0,999.0,-1.7,0.754,4991.6
3141,328.0,999.0,1.4,4.957,5228.1
3142,230.0,999.0,1.1,4.864,5191.0
3143,48.0,999.0,-1.8,1.415,5099.1
3144,171.0,999.0,1.4,4.865,5228.1
3145,166.0,999.0,1.4,4.968,5228.1
3146,287.0,999.0,1.4,4.965,5228.1
3147,1075.0,999.0,-1.8,1.266,5099.1
3148,110.0,999.0,1.4,4.965,5228.1
3149,66.0,999.0,1.1,4.857,5191.0
3150,174.0,999.0,1.4,4.962,5228.1
3151,119.0,999.0,-0.1,4.076,5195.8
3152,223.0,999.0,-1.8,1.266,5099.1
3153,316.0,999.0,-1.8,1.405,5099.1
3154,98.0,999.0,-1.7,0.904,4991.6
3155,165.0,999.0,-0.1,4.021,5195.8
3156,187.0,999.0,-1.8,0.655,5008.7
3157,107.0,999.0,1.1,4.859,5191.0
3158,110.0,999.0,-1.8,1.244,5099.1
3159,213.0,999.0,1.1,4.86,5191.0
3160,122.0,999.0,1.4,4.964,5228.1
3161,128.0,999.0,-1.8,1.27,5099.1
3162,165.0,999.0,1.4,4.964,5228.1
3163,88.0,999.0,-3.4,0.744,5017.5
3164,250.0,999.0,-3.4,0.714,5017.5
3165,216.0,999.0,1.4,4.968,5228.1
3166,87.0,999.0,-1.8,1.405,5099.1
3167,266.0,999.0,-0.1,4.191,5195.8
3168,145.0,999.0,-2.9,1.262,5076.2
3169,207.0,999.0,-3.4,0.728,5017.5
3170,88.0,999.0,1.4,4.961,5228.1
3171,251.0,999.0,1.1,4.86,5191.0
3172,1288.0,999.0,-1.8,1.405,5099.1
3173,470.0,999.0,1.1,4.858,5191.0
3174,105.0,999.0,1.4,4.961,5228.1
3175,446.0,999.0,-1.8,1.327,5099.1
3176,121.0,999.0,1.4,4.963,5228.1
3177,114.0,999.0,1.4,4.962,5228.1
3178,123.0,999.0,1.1,4.856,5191.0
3179,8.0,999.0,-1.8,1.25,5099.1
3180,370.0,999.0,-1.8,1.41,5099.1
3181,15.0,999.0,1.4,4.968,5228.1
3182,319.0,999.0,-0.1,4.076,5195.8
3183,952.0,999.0,-1.8,1.405,5099.1
3184,264.0,999.0,1.1,4.858,5191.0
3185,190.0,999.0,1.1,4.857,5191.0
3186,149.0,999.0,-1.8,1.281,5099.1
3187,22.0,999.0,-1.7,0.742,4991.6
3188,162.0,999.0,-0.1,4.12,5195.8
3189,110.0,999.0,-1.8,1.498,5099.1
3190,109.0,999.0,-0.1,4.245,5195.8
3191,226.0,999.0,-3.4,0.714,5017.5
3192,139.0,999.0,1.1,4.856,5191.0
3193,156.0,999.0,-1.8,1.405,5099.1
3194,239.0,999.0,1.4,4.965,5228.1
3195,191.0,999.0,1.4,4.962,5228.1
3196,106.0,999.0,1.1,4.855,5191.0
3197,370.0,999.0,-1.8,1.344,5099.1
3198,169.0,999.0,-3.4,0.742,5017.5
3199,17.0,999.0,1.1,4.858,5191.0
3200,11.0,999.0,-1.8,1.25,5099.1
3201,1027.0,999.0,1.4,4.962,5228.1
3202,156.0,999.0,-1.8,1.405,5099.1
3203,136.0,999.0,1.4,4.962,5228.1
3204,326.0,999.0,1.4,4.968,5228.1
3205,110.0,999.0,1.1,4.857,5191.0
3206,215.0,999.0,-0.1,4.021,5195.8
3207,1139.0,999.0,1.4,4.962,5228.1
3208,108.0,999.0,-0.1,4.12,5195.8
3209,181.0,999.0,1.1,4.857,5191.0
3210,370.0,999.0,1.1,4.864,5191.0
3211,75.0,999.0,-2.9,1.26,5076.2
3212,238.0,999.0,-1.1,0.884,4963.6
3213,485.0,999.0,1.1,4.857,5191.0
3214,127.0,999.0,1.4,4.961,5228.1
3215,315.0,999.0,-2.9,0.843,5076.2
3216,44.0,999.0,1.1,4.859,5191.0
3217,329.0,999.0,1.4,4.963,5228.1
3218,253.0,999.0,-2.9,1.262,5076.2
3219,18.0,999.0,-1.8,1.244,5099.1
3220,183.0,999.0,-1.8,1.313,5099.1
3221,122.0,999.0,1.1,4.855,5191.0
3222,100.0,999.0,-1.7,0.733,4991.6
3223,643.0,999.0,1.4,4.962,5228.1
3224,106.0,999.0,1.4,4.963,5228.1
3225,154.0,999.0,-1.1,1.03,4963.6
3226,181.0,999.0,1.4,4.958,5228.1
3227,341.0,999.0,1.4,4.962,5228.1
3228,96.0,999.0,1.4,4.964,5228.1
3229,166.0,999.0,-1.8,1.266,5099.1
3230,57.0,999.0,1.4,4.866,5228.1
3231,112.0,999.0,1.4,4.968,5228.1
3232,166.0,999.0,1.1,4.858,5191.0
3233,806.0,999.0,1.1,4.856,5191.0
3234,144.0,999.0,-1.8,1.483,5099.1
3235,263.0,999.0,-1.8,1.313,5099.1
3236,107.0,999.0,-3.4,0.737,5017.5
3237,229.0,999.0,-1.8,1.406,5099.1
3238,310.0,999.0,-0.1,4.076,5195.8
3239,663.0,999.0,-1.8,1.445,5099.1
3240,209.0,999.0,1.4,4.962,5228.1
3241,671.0,999.0,1.1,4.858,5191.0
3242,191.0,999.0,-1.8,1.313,5099.1
3243,150.0,999.0,1.1,4.855,5191.0
3244,166.0,999.0,1.1,4.857,5191.0
3245,73.0,999.0,1.1,4.855,5191.0
3246,734.0,999.0,1.4,4.965,5228.1
3247,288.0,999.0,1.4,4.968,5228.1
3248,195.0,999.0,1.4,4.963,5228.1
3249,86.0,999.0,-0.1,4.153,5195.8
3250,208.0,999.0,-2.9,1.244,5076.2
3251,71.0,999.0,-1.8,1.344,5099.1
3252,330.0,6.0,-1.1,1.025,4963.6
3253,171.0,6.0,-1.8,0.682,5008.7
3254,301.0,3.0,-1.8,0.652,5008.7
3255,501.0,999.0,1.1,4.858,5191.0
3256,921.0,999.0,1.4,4.968,5228.1
3257,188.0,999.0,-0.1,4.12,5195.8
3258,120.0,999.0,1.4,4.964,5228.1
3259,20.0,999.0,-1.8,1.299,5099.1
3260,124.0,999.0,-1.8,1.405,5099.1
3261,175.0,999.0,-2.9,1.26,5076.2
3262,91.0,999.0,-1.8,1.453,5099.1
3263,272.0,999.0,1.4,4.962,5228.1
3264,172.0,999.0,-1.8,1.281,5099.1
3265,465.0,999.0,-0.1,4.153,5195.8
3266,595.0,6.0,-3.4,0.737,5017.5
3267,161.0,999.0,-0.1,4.12,5195.8
3268,82.0,999.0,-0.1,4.153,5195.8
3269,49.0,999.0,1.4,4.959,5228.1
3270,331.0,999.0,1.4,4.963,5228.1
3271,361.0,999.0,1.4,4.864,5228.1
3272,168.0,999.0,1.4,4.958,5228.1
3273,25.0,999.0,1.4,4.959,5228.1
3274,151.0,999.0,-1.8,1.392,5099.1
3275,196.0,2.0,-1.8,1.365,5099.1
3276,103.0,999.0,1.4,4.964,5228.1
3277,510.0,999.0,1.4,4.96,5228.1
3278,41.0,999.0,1.4,4.865,5228.1
3279,77.0,999.0,-2.9,1.26,5076.2
3280,86.0,999.0,1.4,4.96,5228.1
3281,475.0,999.0,-0.1,4.076,5195.8
3282,116.0,999.0,-1.8,1.334,5099.1
3283,1222.0,999.0,1.1,4.857,5191.0
3284,847.0,999.0,1.4,4.961,5228.1
3285,421.0,999.0,1.4,4.959,5228.1
3286,686.0,999.0,1.4,4.96,5228.1
3287,89.0,999.0,1.4,4.866,5228.1
3288,42.0,999.0,1.1,4.859,5191.0
3289,238.0,999.0,-1.8,1.299,5099.1
3290,132.0,999.0,1.4,4.865,5228.1
3291,80.0,999.0,1.4,4.967,5228.1
3292,25.0,999.0,-1.8,1.291,5099.1
3293,362.0,999.0,-0.1,4.12,5195.8
3294,566.0,999.0,-1.8,1.266,5099.1
3295,75.0,999.0,-1.8,1.405,5099.1
3296,307.0,999.0,-0.1,4.021,5195.8
3297,76.0,999.0,1.4,4.962,5228.1
3298,78.0,999.0,-3.4,0.742,5017.5
3299,245.0,999.0,-1.7,0.905,4991.6
3300,60.0,999.0,1.4,4.964,5228.1
3301,197.0,999.0,1.4,4.866,5228.1
3302,590.0,999.0,1.4,4.866,5228.1
3303,227.0,999.0,-1.8,1.4,5099.1
3304,213.0,999.0,1.4,4.964,5228.1
3305,239.0,999.0,-0.1,4.076,5195.8
3306,97.0,999.0,-0.1,4.12,5195.8
3307,138.0,999.0,-1.1,0.965,4963.6
3308,75.0,999.0,1.4,4.959,5228.1
3309,155.0,999.0,1.1,4.857,5191.0
3310,6.0,999.0,1.4,4.968,5228.1
3311,231.0,999.0,-1.8,1.299,5099.1
3312,217.0,999.0,-1.1,0.878,4963.6
3313,265.0,999.0,-1.8,1.313,5099.1
3314,266.0,999.0,1.1,4.857,5191.0
3315,234.0,999.0,-3.4,0.781,5017.5
3316,57.0,999.0,-0.1,4.021,5195.8
3317,122.0,999.0,-1.8,1.327,5099.1
3318,350.0,999.0,1.4,4.968,5228.1
3319,176.0,999.0,-0.1,4.191,5195.8
3320,257.0,999.0,-0.1,4.153,5195.8
3321,160.0,999.0,1.4,4.866,5228.1
3322,110.0,999.0,1.4,4.96,5228.1
3323,681.0,999.0,1.4,4.961,5228.1
3324,669.0,999.0,-0.1,4.663,5195.8
3325,383.0,999.0,1.4,4.963,5228.1
3326,339.0,999.0,1.1,4.864,5191.0
3327,97.0,999.0,1.4,4.961,5228.1
3328,286.0,999.0,1.4,4.96,5228.1
3329,101.0,999.0,-0.1,4.12,5195.8
3330,105.0,999.0,1.1,4.857,5191.0
3331,165.0,16.0,-1.7,0.876,4991.6
3332,246.0,999.0,1.1,4.856,5191.0
3333,76.0,3.0,-1.8,1.354,5099.1
3334,22.0,999.0,1.4,4.968,5228.1
3335,102.0,999.0,-1.8,1.299,5099.1
3336,90.0,999.0,-2.9,0.883,5076.2
3337,182.0,999.0,1.1,4.856,5191.0
3338,50.0,999.0,1.4,4.961,5228.1
3339,59.0,999.0,-0.1,4.076,5195.8
3340,38.0,999.0,1.4,4.961,5228.1
3341,107.0,999.0,-1.8,1.405,5099.1
3342,154.0,999.0,1.4,4.965,5228.1
3343,196.0,999.0,1.1,4.856,5191.0
